STUDY_ID,LATITUDE,LONGITUDE,species_richness,total_abundance,mean_depth,n_samples,n_years,year_start,year_end,realm,biome,climate
771,-39.6758,-57.943,9,427474.673,-5.0,8,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate
771,-39.6643,-59.096,14,190428.93999999997,-5.0,12,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate
771,-39.645,-58.2515,4,66947.897,-5.0,5,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate
771,-39.6028,-58.627,10,296719.567,-5.0,10,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate
771,-39.5919,-59.5043,10,176544.29,-5.0,9,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate
771,-39.4985,-59.4928,7,44631.933000000005,-5.0,8,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate
772,-22.619583,-52.1655,17,660.0,263.0,10,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
772,-22.618833,-52.167194,14,311.0,259.0,9,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
772,-22.618556,-52.168306,10,188.0,300.0,9,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
772,-22.617278,-52.167056,14,535.0,300.0,7,2,2005,2006,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
772,-22.616944,-52.169111,12,744.0,300.0,13,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
772,-22.616778,-52.169306,6,125.0,264.0,14,2,2006,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
772,-22.604528,-52.301167,7,31.0,300.0,9,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
772,-22.6045,-52.300222,6,62.0,299.0,10,2,2005,2006,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
772,-22.545472,-52.234139,12,326.0,300.0,10,2,2006,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
772,-22.475222,-52.341917,3,106.0,299.0,12,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
772,-22.451028,-52.345361,7,671.0,261.0,15,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
772,-22.3695,-52.328611,11,430.0,300.0,14,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
773,-22.619583,-52.1655,8,1175.0,263.0,8,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
773,-22.618833,-52.167194,8,416.0,259.0,5,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
773,-22.618556,-52.168306,5,28.0,300.0,3,2,2006,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
773,-22.617278,-52.167056,4,40.0,300.0,4,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
773,-22.616944,-52.169111,9,1101.0,300.0,8,2,2006,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
773,-22.545472,-52.234139,12,2762.0,300.0,11,2,2006,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
773,-22.451028,-52.345361,6,1003.0,261.0,11,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
773,-22.3695,-52.328611,7,2376.0,300.0,17,3,2005,2007,Freshwater,Tropical and subtropical moist broadleaf forests,Tropical
775,-1.031981,-52.895973,39,984.0,96.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-1.028616,-52.901194,35,1186.0,118.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.975484,-52.802033,36,464.0,46.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.96319,-52.563983,28,266.0,219.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.95967,-52.885314,33,992.0,49.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.949441,-52.870858,24,1229.0,101.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.907329,-52.772115,25,747.0,50.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.897417,-52.783064,30,728.0,67.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.888806,-52.514722,30,486.0,63.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.878912,-52.845068,13,550.0,102.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.859545,-52.67986,29,716.0,48.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.855854,-52.740897,26,469.0,99.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.839783,-52.572923,30,857.0,50.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.835803,-53.04731,31,488.0,220.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.826277,-52.712307,32,871.0,181.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.825028,-52.653056,14,317.0,170.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.823734,-52.668016,27,1158.0,131.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.822006,-52.598274,29,886.0,36.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.812283,-52.724991,30,902.0,188.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.796577,-52.59635,26,1623.0,124.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.795756,-52.620124,26,1369.0,126.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.793393,-52.661155,30,829.0,165.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.786942,-52.626387,19,657.0,145.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.78534,-52.645956,35,746.0,96.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.768613,-52.565053,20,325.0,100.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.767675,-52.592603,31,1225.0,87.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.697738,-52.814726,20,176.0,218.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.686618,-52.82252,36,797.0,151.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.647893,-52.569323,37,998.0,116.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.646227,-52.569757,35,566.0,66.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.625297,-52.574434,22,489.0,124.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.624587,-52.598588,28,548.0,135.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.595306,-52.73999,41,686.0,258.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.590763,-52.59007,32,450.0,148.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
775,-0.590574,-52.731066,31,748.0,246.0,5,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Tropical
796,-28.560278,-49.589722,5,9.0,375.0,8,1,2008,2008,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-28.558889,-49.591111,4,21.0,446.0,16,1,2007,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-28.558889,-49.588056,4,7.0,330.0,5,1,2007,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-28.558611,-49.593333,6,15.0,563.0,11,1,2007,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-28.543889,-49.601111,4,22.0,368.0,14,1,2007,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-28.536667,-49.604167,4,8.0,495.0,5,1,2007,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-28.010731,-49.374411,5,14.0,1074.0,13,1,2007,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-28.007617,-49.376139,5,11.0,1056.0,8,2,2006,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.996267,-49.370958,4,5.0,1109.0,4,1,2007,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.993253,-49.364458,6,9.0,1089.0,8,2,2006,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.991525,-49.375514,7,11.0,1110.0,9,2,2006,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.989725,-49.378567,5,12.0,1179.0,7,2,2006,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.989725,-49.378289,8,27.0,1169.0,18,2,2006,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.988653,-49.376347,5,17.0,1150.0,10,1,2007,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.987086,-49.378289,5,13.0,1169.0,11,2,2006,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.921949,-49.866544,11,23.0,1498.7826086956522,23,6,2008,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.920283,-49.880028,6,7.0,1461.142857142857,7,1,2013,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.915243,-49.867779,4,6.0,1462.3333333333333,6,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.911105,-49.865619,3,14.0,1507.0,13,1,2011,2011,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.911025,-49.878685,11,28.0,1453.2592592592594,27,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.905538,-49.876073,8,20.0,1480.5263157894738,19,5,2009,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.903534,-49.885272,3,5.0,1459.0,5,3,2009,2011,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.902758,-49.795941,6,18.0,1236.0,17,1,2011,2011,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.902509,-49.784261,5,20.0,1151.0,20,1,2011,2011,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.899623,-49.789524,9,22.0,1204.0,22,2,2011,2012,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.899167,-48.84,4,4.0,926.0,4,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.8975,-48.845833,4,57.0,893.0,34,2,2005,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.896919,-49.794187,7,21.0,1221.0,21,1,2011,2011,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.896667,-48.849167,4,22.0,890.0,16,2,2005,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.891111,-48.860556,4,7.0,853.0,6,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.890278,-48.855556,3,22.0,894.0,13,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.888333,-48.854444,5,11.0,866.0,11,2,2005,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.887222,-48.860556,5,46.0,887.0,30,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.884167,-48.862222,6,52.0,862.0,25,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.872222,-48.846389,4,21.0,988.0,17,2,2005,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.865278,-48.843333,3,5.0,1097.0,5,1,2005,2005,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.864722,-48.866111,3,4.0,940.0,3,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.744444,-48.804167,7,22.0,441.0,19,2,2005,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.743611,-48.808056,3,4.0,420.0,4,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.742222,-48.804167,5,15.0,465.0,13,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.741389,-48.805833,4,23.0,435.0,4,1,2005,2005,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.740278,-48.806389,5,9.0,430.0,7,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.737778,-48.806111,4,11.0,373.0,10,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.685556,-49.168056,3,19.0,926.0,6,1,2011,2011,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.685278,-49.168889,10,53.0,905.0,36,3,2011,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.684722,-49.168889,3,5.0,890.0,3,1,2012,2012,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.684444,-49.169722,6,75.0,866.0,23,1,2013,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.684167,-49.169167,3,149.0,891.0,17,1,2012,2012,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.683889,-49.168056,4,30.0,942.0,9,2,2011,2012,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.475556,-48.878611,3,19.0,797.0,13,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.465556,-48.882222,6,20.0,735.0,13,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.46,-48.860556,5,26.0,553.0,16,2,2005,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.456389,-48.870278,4,9.0,640.0,6,1,2005,2005,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.456111,-48.883611,6,21.0,677.0,19,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.454722,-48.882778,4,26.0,677.0,10,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.452778,-48.886111,6,29.0,673.0,13,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.443333,-48.893889,6,13.0,794.0,13,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.443333,-48.878611,8,81.0,665.0,52,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.435833,-48.880833,6,17.0,707.0,9,2,2005,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.435833,-48.859444,9,32.0,700.0,23,2,2005,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.435833,-48.848889,7,22.0,849.0,16,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.435,-48.900556,6,12.0,470.0,10,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.433889,-48.8975,3,22.0,496.0,12,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.432222,-48.8625,5,18.0,706.0,10,2,2005,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.431667,-48.849444,9,14.0,715.0,13,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.431111,-48.908056,4,35.0,422.0,23,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.430833,-48.845833,3,29.0,721.0,14,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.429167,-48.870833,7,13.0,686.0,9,1,2005,2005,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.420278,-48.850278,4,10.0,667.0,8,1,2005,2005,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.419444,-48.858333,4,5.0,702.0,5,2,2005,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.418889,-48.846389,5,19.0,683.0,17,2,2005,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.401389,-48.833889,5,14.0,880.0,10,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.396389,-48.817778,5,5.0,693.0,5,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.105,-48.880833,4,5.0,67.0,3,2,2008,2009,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.103333,-48.896111,6,15.0,68.0,14,2,2009,2010,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.103333,-48.880556,8,25.0,98.0,21,1,2008,2008,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.1025,-48.896111,6,35.0,67.0,23,1,2009,2009,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.101389,-48.898889,4,10.0,67.0,7,1,2010,2010,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.101111,-48.891667,6,19.0,61.0,14,2,2008,2009,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.100833,-48.881111,5,13.0,95.0,11,1,2009,2009,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.100556,-48.891111,8,25.0,55.0,19,1,2008,2008,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.100278,-48.899722,6,30.0,56.0,23,2,2009,2010,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.099722,-48.891389,4,10.0,51.0,10,1,2010,2010,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.099167,-48.896667,7,27.0,71.0,22,1,2009,2009,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.098611,-48.891944,7,29.0,57.0,22,1,2009,2009,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.096944,-48.896667,6,26.0,42.0,21,2,2009,2010,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.095833,-48.875833,5,16.0,78.0,14,1,2008,2008,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-27.095,-48.884722,4,7.0,60.0,7,2,2008,2009,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-26.468889,-52.571944,7,23.0,713.0,8,1,2006,2006,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-26.462778,-52.583056,4,33.0,732.0,18,2,2006,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-26.456944,-52.566389,8,23.0,719.0,18,2,2006,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
796,-26.450833,-52.566944,8,16.0,727.0,15,1,2007,2007,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.16211,-49.63723,8,41.0,1652.0,34,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.15774,-49.62861,5,41.0,1642.0,33,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.15762,-49.64907,9,40.0,1537.0,28,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.15574,-49.64466,5,30.0,1497.0,25,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.15396,-49.64029,7,37.0,1593.0,30,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.14989,-49.63238,5,102.0,1457.0,77,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.14376,-49.62001,5,14.0,1388.0,11,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.14058,-49.61472,7,10.0,1551.0,6,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.1161,-49.4949,7,22.0,1578.0,19,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.1159,-49.4856,7,22.0,1595.0,21,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.11427,-49.49557,5,40.0,1556.0,34,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.11367,-49.48509,5,23.0,1582.0,20,3,2014,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.10757,-49.48559,6,24.0,1499.0,22,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.10497,-49.48784,11,45.0,1409.0,30,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.0901,-49.5032,7,42.0,1610.0,31,2,2014,2015,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.0877,-49.5042,8,66.0,1623.0,30,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.0748,-49.5033,11,29.0,1420.0,23,4,2014,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.05007,-50.29376,9,45.0,1042.0,28,2,2015,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.04928,-50.29416,4,15.0,1035.0,10,2,2015,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.04845,-50.2951,11,140.0,1028.0,60,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.04815,-50.2945,10,97.0,1046.0,36,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.04667,-50.29603,11,102.0,1019.0,27,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.04582,-50.29519,13,115.0,1025.0,39,2,2015,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.04549,-50.29381,3,34.0,1049.0,20,2,2015,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.04292,-50.29311,5,14.0,1052.0,13,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.0417,-50.293,8,11.0,1037.0,10,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.01333,-49.37259,7,25.0,1032.0,21,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.00732,-49.3741,4,12.0,1071.0,8,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.00664,-49.37495,4,7.0,944.0,7,2,2016,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.001111,-49.371111,3,12.0,1066.0,8,1,2016,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-28.00052,-49.36957,9,46.0,1077.0,33,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.9981,-49.36844,4,17.0,1079.0,17,2,2016,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.996944,-49.368889,3,5.0,1077.0,5,2,2016,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.99549,-49.36892,5,11.0,1085.0,8,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.99409,-49.37064,6,24.0,1084.2857142857142,19,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.902197,-49.384744,4,19.0,1076.0,7,1,2016,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.90037,-49.38979,9,62.0,1046.0,46,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.90033,-49.39079,10,52.0,1044.0,35,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.89963,-49.39254,6,26.0,1024.0,19,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.89875,-49.3863,10,133.0,1039.0,53,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.89832,-49.38659,8,35.0,1031.0,22,2,2015,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.89818,-49.3889,7,21.0,1038.0,18,2,2016,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.89808,-49.39702,4,6.0,1035.0,6,2,2015,2016,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.89769,-49.38414,8,58.0,1027.0,20,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-27.89569,-49.4388,8,40.0,955.0,29,3,2015,2017,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.861389,-51.791111,9,52.0,1060.0,30,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.858333,-51.8425,8,33.0,1008.0,23,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.835556,-51.891111,6,9.0,1082.0,6,1,2014,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.83194,-51.97861,8,201.0,1015.0,47,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
